id,prec,year,unc_m,hab,hab_why,hab_frac,era,age_new,est_year,cut,forest_frac
4923208011,tarkka,2024,25,epavarma,osa_alueesta_hakattu,0.44,2010,86,1924,2,1.0
4923222839,tarkka,2024,10,ennallaan,tuore_havainto,1.0,2010,63,1947,0,1.0
4923224556,tarkka,2024,10,ennallaan,tuore_havainto,1.0,2010,66,1944,0,1.0
4923225792,tarkka,2024,10,ennallaan,tuore_havainto,1.0,2010,29,1981,0,0.44
4924517619,tarkka,2024,3,ennallaan,tuore_havainto,1.0,2010,99,1911,0,1.0
4924521506,tarkka,2024,25,ennallaan,tuore_havainto,1.0,2010,81,1929,0,1.0
4924522325,tarkka,2024,10,ennallaan,tuore_havainto,1.0,2010,94,1916,0,1.0
4924523012,tarkka,2024,10,ennallaan,tuore_havainto,1.0,2010,115,1895,0,0.44
4924526168,tarkka,2024,10,ennallaan,tuore_havainto,1.0,2010,84,1926,0,1.0
4924527370,tarkka,2024,1,ennallaan,tuore_havainto,1.0,2010,83,1927,0,1.0
4924527932,tarkka,2024,25,ennallaan,tuore_havainto,1.0,2010,82,1928,0,1.0
4924530259,tarkka,2024,10,ennallaan,tuore_havainto,1.0,2010,98,1912,0,1.0
4924531422,tarkka,2024,10,ennallaan,tuore_havainto,1.0,2010,75,1935,0,1.0
4924531445,tarkka,2024,10,ennallaan,tuore_havainto,1.0,2010,69,1941,0,0.33
4924532969,tarkka,2024,20,ennallaan,tuore_havainto,1.0,2010,114,1896,0,1.0
4924533802,tarkka,2024,10,ennallaan,tuore_havainto,1.0,2010,83,1927,0,1.0
4924535672,tarkka,2024,10,ennallaan,tuore_havainto,1.0,2010,88,1922,0,1.0
4924535986,tarkka,2024,10,ennallaan,tuore_havainto,1.0,2010,91,1919,0,1.0
4924535991,tarkka,2024,25,ennallaan,tuore_havainto,1.0,2010,84,1926,0,0.67
4924539550,tarkka,2024,10,ennallaan,tuore_havainto,1.0,2010,80,1930,0,1.0
4924541620,tarkka,2024,20,ennallaan,tuore_havainto,1.0,2010,83,1927,0,1.0
4924542569,tarkka,2024,10,ennallaan,tuore_havainto,1.0,2010,89,1921,0,1.0
4924542923,tarkka,2024,10,ennallaan,tuore_havainto,1.0,2010,120,1890,0,1.0
4924545012,tarkka,2024,25,ennallaan,tuore_havainto,1.0,2010,79,1931,0,1.0
4924545104,tarkka,2024,10,ennallaan,tuore_havainto,1.0,2010,118,1892,0,1.0
