group,lat,lon,year,cycle,score_mlp
presence,65.1654,25.4609,2026.0,2023,0.7936179439226786
bg_random,63.48983263624647,29.91164209540069,,2023,0.3966494599978129
bg_random,62.80540041624251,21.94870887367393,,2023,0.13199065160006285
bg_random,61.92987906750525,26.579864608444318,,2023,0.4841390550136566
bg_random,61.27320656260212,23.482705530834856,,2023,0.32165423532327014
bg_random,67.72326547088565,24.870847857556,,2023,0.18625366066892943
bg_random,60.8872532466394,25.31799514622443,,2023,0.25868326301376027
bg_random,65.16242078929848,29.114577863853143,,2023,0.3021104534467061
bg_random,66.50558542042172,28.13927947754089,,2023,0.5776368975639343
bg_random,62.47857529335147,30.55409551308296,,2023,0.4974222679932912
bg_random,65.06411555564146,28.28619560659713,,2023,0.28021981567144394
bg_random,64.71019918476573,29.94340707518666,,2023,0.5893499453862509
bg_random,61.719239098249744,24.029685916460217,,2023,0.12438249836365382
bg_random,63.517603518216255,23.93844224801004,,2023,0.025497542538990576
bg_random,66.51484822325894,27.57477960358156,,2023,0.30989418427149457
bg_random,67.84141041652308,27.16136571897805,,2023,0.3087845618526141
bg_random,61.15017719277395,23.39733964550993,,2023,0.2661825207372506
bg_random,65.42032107576973,27.66756133846534,,2023,0.18760131299495697
bg_random,65.19269398741916,27.92567883626823,,2023,0.30168138692776364
bg_random,61.54953767022853,23.89649514408934,,2023,0.34956710785627365
bg_random,60.37007133192999,22.768241757671586,,2023,0.5938388506571451
bg_random,61.42565730411731,26.559072982831317,,2023,0.30484306812286377
bg_random,63.43898380753057,30.250566233783605,,2023,0.4072238902250926
bg_random,67.29534031484111,28.68419901931363,,2023,0.370815505584081
bg_random,64.8568530764924,24.870295850640623,,2023,0.2063650395721197
bg_random,64.95351664263987,27.682333840133044,,2023,0.18776878217856088
bg_random,63.562833166206815,23.772712770820632,,2023,0.1801864355802536
bg_random,64.48221665875673,27.330369980833257,,2023,0.2194619451959928
bg_random,60.71468233983184,21.531738215107964,,2023,0.32801908751328784
bg_random,61.15701359164808,24.706787865961992,,2023,0.208907480041186
bg_random,63.36273590066301,26.160848673936364,,2023,0.24576723327239355
bg_random,65.11329284989588,25.73903183278764,,2023,0.12347844863931338
bg_random,67.51521744759538,29.46270006416196,,2023,0.23482890675465265
bg_random,62.43676899081982,25.3481412971754,,2023,0.3062262013554573
bg_random,64.74182303677273,29.1283769481726,,2023,0.20411627863844237
bg_random,63.61476497239015,23.92540142936353,,2023,0.2225132007151842
bg_random,62.85438519119489,24.4939884324339,,2023,0.18488722294569016
bg_random,63.79518204683921,25.454925686860232,,2023,0.12743650190532207
bg_random,63.07947630483356,22.54447574988422,,2023,0.41197505593299866
bg_random,67.70558499347247,24.041540170704305,,2023,0.18646560112635294
bg_random,66.07001868877975,29.366227722306267,,2023,0.20053586860497793
bg_random,61.48944649085479,25.176489819432632,,2023,0.14330351104338965
bg_random,64.04181565505755,27.78840069217633,,2023,0.04176724205414454
bg_random,63.881697983221216,28.539725759124025,,2023,0.3028337359428406
bg_random,63.72711171615423,28.049832142264226,,2023,0.2197274286299944
bg_random,65.39059790963927,29.528439041225955,,2023,0.3672157476345698
bg_random,63.28255783975359,21.63880807094232,,2023,0.19979270982245603
bg_random,64.32560849354483,29.17432731186538,,2023,0.7856354514757792
bg_random,62.90620942723774,31.48908158904809,,2023,0.2936015377442042
bg_random,68.51837016530999,28.08158217797974,,2023,0.7014606396357218
bg_random,64.17992021473125,28.62540680260989,,2023,0.5948155124982198
bg_random,66.3203372485004,29.27117140481588,,2023,0.10739671376844247
bg_random,67.84153916243962,28.032291097076623,,2023,0.47276588280995685
bg_random,63.01513668934005,25.154922549517007,,2023,0.19529118140538534
bg_random,64.87021014531243,26.92487126997884,,2023,0.31650928656260174
bg_random,60.87226050362844,24.68598021608731,,2023,0.01008134987205267
bg_random,63.10508714010544,24.46003940540431,,2023,0.18877129753430685
bg_random,60.08027983397899,22.88956897237364,,2023,0.48913414279619855
bg_random,60.57633303485866,27.502296160737146,,2023,0.37712282439072925
bg_random,67.14947629420499,26.441917495071664,,2023,0.17883463948965073
bg_random,68.2060394168142,26.190766396156764,,2023,0.31647102038065594
bg_random,63.32983017387896,24.87399958416674,,2023,0.20552362501621246
bg_random,66.13590597391726,25.418291072862168,,2023,0.3380245367685954
bg_random,67.85045027266341,25.005343224017064,,2023,0.7978531122207642
bg_random,62.58815423537354,26.98551537349353,,2023,0.23651756594578424
bg_random,60.8680331200515,26.34876902577477,,2023,0.12429492920637131
bg_random,65.15995956687414,29.42003356002349,,2023,0.48359095056851703
bg_random,62.08083401440029,26.86998079820399,,2023,0.37389737367630005
bg_random,65.3999717746841,27.55164782781679,,2023,0.31795596579710644
bg_random,62.18322916151728,25.89836182235605,,2023,0.17745831857124963
bg_random,60.50587433365372,23.872694518979547,,2023,0.5917030473550161
bg_random,68.96006977894581,28.598885539343584,,2023,0.6466148098309835
bg_random,63.1749305152233,26.972511988321752,,2023,0.18798131744066873
bg_random,62.356659504131336,22.33265589769527,,2023,0.05631255373979608
bg_random,64.57838060189405,28.744353733845,,2023,0.1198398048679034
bg_random,65.52613260230498,29.201140584916608,,2023,0.3822391927242279
bg_random,62.83800733838199,22.30795803143193,,2023,0.3054497204720974
bg_random,66.35751175199597,28.44188118678609,,2023,0.30438604205846786
bg_random,60.58040845302179,26.16389244191623,,2023,0.07555668676892917
bg_random,61.78205980145871,28.356327503896985,,2023,0.20422778030236563
bg_random,60.51038421112753,25.263256863771733,,2023,0.26660709579785663
bg_random,65.76058506870223,27.360608515034237,,2023,0.3693634470303853
bg_random,66.86368118404972,28.14860682285595,,2023,0.16887360624969006
bg_random,62.14538519649782,29.623161175230983,,2023,0.32583733399709064
bg_random,68.6664844406163,25.96487159696959,,2023,0.22301710148652396
bg_random,61.71894404334457,29.80005418895576,,2023,0.133529390518864
bg_random,64.69840180258967,25.97244598670848,,2023,0.017944314361860354
bg_random,62.42289875874501,30.059116575327863,,2023,0.07173399503032367
bg_random,67.67337054732491,28.44165299499896,,2023,0.5449212988217672
bg_random,67.71064414541273,29.11704067468526,,2023,0.5195528864860535
bg_random,60.49042917226553,24.526814508747886,,2023,0.518268346786499
bg_random,66.52300150010544,26.03882137428722,,2023,0.7435841759045919
bg_random,68.61216480322946,22.93419241056067,,2023,0.040784599259495735
bg_random,67.24821913315023,26.58199322115371,,2023,0.4026358127593994
bg_random,67.95644571079907,24.225614347446214,,2023,0.25464997440576553
bg_random,68.41073728668813,23.60998053043937,,2023,0.02974639305224021
bg_random,64.59778161643275,29.308407922052684,,2023,0.22384419913093248
bg_random,60.64889205872887,25.70678843287843,,2023,0.40071946382522583
bg_random,61.97067467374622,23.61396619772443,,2023,0.6713405052820841
bg_random,62.26554605912334,25.14422236015051,,2023,0.5002097288767496
