group,weight,id,lat,lon,x,y,row,col,year,cycle,unc_m,ika,manty,kuusi,koivu,tilavuus,ppa,latvuspeitto,keskipituus,keskilapimitta,pine_share,spruce_share,decid_share,stems_ha,site_1,site_2,site_3,site_4,site_5,site_6,site_7,site_8,site_missing,main_1,main_2,main_3,main_4,ika_m3,manty_m3,kuusi_m3,latvuspeitto_m3,ppa_m3,ika_m9,manty_m9,kuusi_m9,latvuspeitto_m9,ppa_m9,dry_site_frac9,pine_max9,spruce_min9,elev,slope,northness,eastness,tpi7,tpi31,relief7,soil_coarse,soil_till,soil_fine,soil_rock,soil_peat,soil_other,soil_none,coarse_frac9,coarse_frac31,glac_glaciofluvial,glac_littoral,glac_moraine,glac_other,glac_none,glacfl_frac31,thermal_sum,precip
presence,1.0,3901266455,68.456069,28.418349,558120.495149096,7594382.510553922,11495,31280,2022,2021,1.0,221,85,0,0,85,13,32,135,19,0.98837,0,0,458.51,0,0,0,1,0,0,0,0,0,1,0,0,0,198,96.444,0.66667,32.667,14.778,162.47,74.133,0.41333,27.093,11.573,0.92593,141,0,126.4,11.226,-0.55106,0.83446,1.0531,1.7191,8.8,1,0,0,0,0,0,0,0.60494,0.49636,1,0,0,0,0,0.99584,697.47,481.87
presence,1.0,3901266459,68.45257,28.422259,558289.7007962309,7593996.163909925,11519,31291,2022,2021,1.0,166,90,0,0,90,15,38,145,22,0.98901,0,0,394.6,0,0,0,0,1,0,0,0,0,1,0,0,0,162.67,95.111,0,38.333,14.778,163.7,110.33,0,41.531,16.42,1,188,0,129.3,0.25323,0.70711,0.70711,0.28163,7.8331,3.4,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0.97086,697.56,481.8
presence,1.0,3901266460,68.454254,28.403738,557526.471294026,7594166.471780823,11508,31243,2022,2021,1.0,235,123,0,0,123,19,41,152,25,0.99194,0,0,387.06,0,0,0,1,0,0,0,0,0,1,0,0,0,203,112,0,36.778,16.444,180.22,96.519,0.11111,33.321,14.605,0.98765,173,0,126.1,5.5132,-0.87416,-0.48564,1.3326,2.9345,11.4,1,0,0,0,0,0,0,0.51852,0.52029,1,0,0,0,0,0.70968,698.56,481.93
presence,1.0,3908238349,68.761187,27.286741,511592.2612952383,7627760.828635526,9408,28372,2022,2021,1.0,187,130,0,0,130,15,34,119,23,0.99237,0,0,361.03,0,0,0,1,0,0,0,0,0,1,0,0,0,175.78,104.78,0,33.444,14.444,190.86,96.054,0.017857,30.714,13.696,0.66667,150,0,139.6,19.102,0.18047,0.98358,-1.5674,-1.045,20.2,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,686.7,504.49
presence,1.0,3913109541,68.896304,26.965222,498602.5309450263,7642800.035900321,8468,27560,2022,2021,1.0,67,30,0,7,36,6,24,49,6,0.81081,0,0.18919,2122.1,0,0,0,1,0,0,0,0,0,1,0,0,0,154.22,74.889,0,27.222,11.111,169.19,85.914,0.74074,32.642,14.222,0.81481,136,0,141.5,5.4293,0.88776,-0.46032,1.3082,1.7643,6,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,667.83,499.41
presence,0.3,3441199263,65.29759,28.421043,566260.8030337802,7242367.6152258385,33496,31789,2021,2021,1000.0,67.6,24,20,7,51.2,10,35.4,81.8,10.4,0.45893,0.22682,0.080531,694.94,0,0,0.4,0.2,0.4,0,0,0,0,0.4,0,0.4,0.2,63.178,26.444,20.889,35.733,9.6667,78.851,26.731,46.47,40.718,12.731,0.43704,95,0.8,261.54,1.5563,-0.37146,-0.32969,-0.1004,0.25384,3.52,0,0.4,0,0.2,0.4,0,0,0,0,0,0,0,0,1,0,907.27,705.6
presence,1.0,3441206649,66.612928,26.324151,470063.9792953822,7388393.519545072,24369,25776,2021,2021,1.0,102,87,3,7,96,16,41,144,22,0.89691,0.030928,0.072165,420.91,0,0,0,1,0,0,0,0,0,1,0,0,0,93.222,88.111,2.4444,44.333,15.111,96.63,88.926,3.3086,42.84,15.16,0.87654,122,0,171.2,1.6503,-0.97619,0.21693,-0.21837,2.3983,4,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,908.39,574.61
presence,1.0,6498956498,63.34409,23.370234,318383.0740735802,7029071.479865669,46827,16296,2021,2021,3.0,61,36,1,2,38,10,46,100,12,0.92308,0.025641,0.051282,884.19,0,0,0,0,1,0,0,0,0,1,0,0,0,68.222,49.333,1.5556,47.444,11.111,72.432,49.395,1.0617,41.062,10.16,0.96296,138,0,89.9,1.4432,0.49614,0.86824,1.0714,3.4122,2.9,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1150.9,585.78
presence,1.0,3441131063,60.348612,25.880321,438207.13248254923,6690761.086158437,67971,23785,2021,2021,1.0,80,100,27,4,130,17,67,155,19,0.76336,0.20611,0.030534,599.59,0,0,0,0,1,0,0,0,0,0,0,1,0,66.889,91.778,18.778,60.222,17.333,65.556,106.17,24.407,60.321,19.025,0.59259,200,0,39.2,7.3718,-0.60386,-0.79709,-1.4653,-1.4415,5.7,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1435.3,680.63
presence,0.3,3441145512,65.29759,28.421043,566260.8030337802,7242367.6152258385,33496,31789,2021,2021,1000.0,125.5,30.5,99,28,160.75,22.75,66.5,156.5,20.75,0.2288,0.5453,0.20275,690.56,0,0,1,0,0,0,0,0,0,1,0,0,0,114.81,35.778,96.833,63.111,21.556,108.9,38.643,88.516,59.084,20.457,0.15123,101.25,8.5,259.75,4.7617,-0.47408,-0.084405,0.35459,0.42162,6.325,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,906.99,706.34
presence,1.0,3441208240,64.137812,28.30137,563335.7700092422,7113018.35821963,41580,31606,2021,2021,1.0,75,79,22,14,116,19,58,160,19,0.67521,0.18803,0.11966,670.13,0,0,0,1,0,0,0,0,0,1,0,0,0,73.167,87.5,18.333,54,16.833,93,90.314,24.667,51.667,17.588,0.54321,139,0,150.6,2.8287,-0.82219,-0.56921,0.067352,-0.60614,2.9,1,0,0,0,0,0,0,1,0.91051,0,1,0,0,0,0.26327,1085,656.81
presence,1.0,3441128614,60.285835,25.20057,400507.3435528414,6684601.742038422,68356,21429,2020,2019,1.0,87,82,56,15,159,21,60,187,26,0.5125,0.35,0.09375,395.53,0,0,1,0,0,0,0,0,0,1,0,0,0,80.778,70.667,52.444,62.444,19.889,73.42,57.062,39.247,55.012,16.457,0.49383,120,0,58.2,4.6382,-0.26963,-0.96296,-0.099998,11.279,6.6,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1441,676.71
presence,1.0,3441142287,60.615453,24.830894,381281.23261690995,6721914.455850652,66024,20228,2020,2019,1.0,82,77,115,16,209,20,70,196,25,0.36667,0.54762,0.07619,407.44,0,0,0,1,0,0,0,0,0,1,0,0,0,82.111,85.889,100.22,67.444,19.778,80.074,97.198,99.679,68.37,21.025,0.5679,168,29,128.7,3.2833,0.49026,-0.87157,1.3428,7.7749,13.6,1,0,0,0,0,0,0,1,1,1,0,0,0,0,1,1336.2,649.46
presence,0.3,3441144003,65.161838,25.300031,420328.03169023833,7227564.012836309,34421,22668,2020,2019,1000.0,30.6,50.2,7.2,4,61.6,11,38.2,82,10,0.82275,0.057049,0.042742,1004.4,0,0,0.4,0.4,0.2,0,0,0,0,1,0,0,0,36.756,51.778,5.7778,35.889,11.378,42.981,56.894,5.6184,41.303,12.628,0.68642,127,0.2,12.2,2.915,0.09276,-0.19747,-0.29265,-0.41061,2.32,1,0,0,0,0,0,0,1,1,1,0,0,0,0,1,1116.7,526.09
presence,0.3,3441170911,64.608195,26.470607,474670.7604173667,7164895.565155393,38338,26064,2020,2019,1000.0,80.4,83.2,2,1,86.4,16.4,47.4,143.4,16.4,0.95178,0.015514,0.012938,785.7,0,0,0,0.2,0.8,0,0,0,0,1,0,0,0,72.6,82.778,2.3556,46.978,15.156,75.265,90.085,4.3457,49.191,16.075,0.92593,163.2,0,134.38,4.699,0.26991,0.39305,0.77346,0.85617,7.24,1,0,0,0,0,0,0,1,0.8845,1,0,0,0,0,0.7898,1047.1,614.79
presence,0.3,3441172274,64.605137,26.489836,475588.03069654293,7164547.243727729,38359,26122,2020,2019,1000.0,52,60.6,0.8,0.8,62.2,10.8,34.8,98.2,11.6,0.88293,0.0073394,0.068159,1245.9,0,0,0,0.2,0.6,0.2,0,0,0,1,0,0,0,61.311,68.867,2.5778,37.578,12,69.121,80.592,2.5976,43.466,14.198,0.95309,176.4,0,138.22,4.6868,-0.062129,-0.29746,0.039178,-0.32976,7.54,1,0,0,0,0,0,0,1,0.98897,1,0,0,0,0,0.93507,1045.5,615.82
presence,1.0,3441180556,61.765044,29.385568,625890.65092295,6850315.706575404,57999,35516,2020,2019,1.0,61,52,123,16,197,25,56,199,23,0.26263,0.62121,0.080808,601.72,0,0,1,0,0,0,0,0,0,1,0,0,0,85.875,85.625,125.88,67,27.375,80,100.52,81.138,63.897,24.241,0.049383,165,1,77,2.5305,0.98995,0.14142,-0.85715,-1.7469,8,1,0,0,0,0,0,0,0.66667,0.47347,1,0,0,0,0,0.63684,1303.8,627.29
presence,0.3,3441183733,68.590135,27.55956,522795.0041954023,7608765.0873625595,10596,29072,2020,2019,1000.0,97.2,46,0,2,48.4,7,19,78,12.4,0.92937,0,0.039892,568.33,0,0,0,0.4,0.2,0,0,0.2,0,1,0,0,0,116.52,42.267,0,18.956,6.981,109.1,36.135,0.10494,16.932,6.1557,0.69877,84.4,0,183.32,5.3733,0.51622,0.20716,-0.37796,-3.795,10.38,0,0.8,0,0,0,0.2,0,0,0.044953,0,0,0,0,1,0.049532,697.37,520.99
presence,0.3,3441198580,66.4996,25.760908,444867.13489938376,7376145.429571616,25134,24202,2020,2019,1000.0,79.75,62.75,19.75,9,92.25,15,47.25,119,15.75,0.69304,0.19145,0.089957,853.39,0,0,0.75,0.25,0,0,0,0,0,1,0,0,0,79.528,66.306,15.278,44.25,14.333,81.937,67.853,15.338,44.233,14.302,0.22222,118.75,1,116.7,6.7975,0.58411,-0.60461,0.33776,3.4778,14.975,0.25,0.5,0,0.25,0,0,0,0.15741,0.08949,0,0,0,0,1,0,975.59,603.36
presence,0.3,3441204190,66.46029,25.802411,446629.62648657965,7371728.192008277,25410,24312,2020,2019,1000.0,103.2,38.6,48.4,18.8,106.4,14.6,49.8,128.4,17.4,0.48783,0.33636,0.15635,603.05,0,0,0.8,0.2,0,0,0,0,0,0.6,0,0.4,0,92.822,42.222,32.222,49.956,14.133,81.763,46.474,23.24,50.262,14.002,0.42716,119.4,0,106.82,5.0387,0.23173,-0.46003,-0.80612,-3.4155,8.24,0,0.8,0,0.2,0,0,0,0,0,0,0,0.4,0,0.6,0,982.17,601.69
presence,1.0,3441216976,66.325541,26.230054,465501.52245614654,7356408.832267812,26368,25491,2020,2019,1.0,46,23,4,2,29,8,24,73,9,0.76667,0.13333,0.066667,1257.5,0,0,1,0,0,0,0,0,0,1,0,0,0,68.889,41.333,1.7778,26.333,8.3333,59.704,30,1.1358,19.802,5.9136,0.8642,94,0,190.3,1.2009,-0.44721,-0.89443,1.398,9.8761,5.3,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,934.31,616.38
presence,0.3,3448000052,60.637136,24.744766,376651.3894556578,6724487.125973375,65863,19938,2020,2019,1000.0,57.25,81.25,92,19.75,214.25,21,63.5,194.5,22.5,0.39103,0.41033,0.090832,530.64,0,0,0.75,0.25,0,0,0,0,0,1,0,0,0,65.333,85.528,80.167,62.611,20.528,63.917,70.352,108.79,63.398,20.978,0.18519,146.75,8.5,119.18,12.868,-0.60293,-0.52714,0.31734,-0.50955,17.925,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1330.4,645.29
presence,0.3,3448441499,64.18277,29.220636,607889.3311463157,7119263.382854785,41190,34391,2020,2019,1000.0,32.333,40.667,1.6667,5,47.333,7,33,65.333,8,0.69902,0.028221,0.095523,621.03,0,0,0,1,0,0,0,0,0,1,0,0,0,27.704,29.111,3,30.63,5.8148,35.461,34.057,4.4457,32.871,6.5789,0.89712,116.33,0,171.3,1.4972,0.17433,-0.30948,0.17143,-0.36567,5.6667,1,0,0,0,0,0,0,0.93416,0.74298,0.33333,0,0,0,0.66667,0.40652,1062.5,676.4
presence,0.3,3448477984,63.998852,28.779969,587057.0971038303,7098101.77514921,42512,33089,2020,2019,1000.0,61,81.667,1.3333,1.3333,84,12.667,48,120,15,0.96356,0.012468,0.013732,718.01,0,0,0,1,0,0,0,0,0,1,0,0,0,58.63,79.074,4.963,48.148,12.741,61.035,87.229,5.6077,51.92,13.709,0.82716,190.33,0,176.73,6.3415,-0.3335,-0.10345,0.3898,1.4597,10.333,1,0,0,0,0,0,0,1,0.93757,0.66667,0,0,0,0.33333,0.68262,1053.5,690.99
presence,1.0,3453909699,63.275163,27.463617,523261.9263624383,7016331.731816873,47623,29101,2020,2019,1.0,4,2,0,10,13,2,19,11,1,0.14286,0,0.71429,25465,0,0,1,0,0,0,0,0,0,1,0,0,0,21.571,42.286,17.857,39.143,9.7143,37.6,78.889,21.178,52.911,14.378,0.1358,158,0,124.5,23.64,-0.17134,-0.98521,-0.057144,1.2852,18.8,1,0,0,0,0,0,0,1,0.97399,1,0,0,0,0,0.923,1209.2,647.91
presence,0.3,5069872465,67.742542,24.089976,377034.271405131,7517051.292207118,16328,19962,2020,2019,253.0,100.2,74.8,3.6,3,81.6,13.2,36,130.6,19.4,0.87487,0.059359,0.0287,424.59,0,0,0.2,0.8,0,0,0,0,0,0.8,0,0.2,0,111.86,68.768,5.7079,37.311,12.835,110.87,67.633,8.7685,37.526,12.744,0.64198,132.6,0,268.76,3.3982,-0.13659,0.072777,0.1298,-0.62787,6.78,0,1,0,0,0,0,0,0.0024691,0.081998,0,0,0,0,1,0.058065,723.1,589.4
presence,1.0,3441136525,64.451392,26.791578,489970.4164582778,7147332.044006347,39435,27021,2020,2019,1.0,55,75,0,0,75,13,47,111,12,0.98684,0,0,1149.5,0,0,0,0,1,0,0,0,0,1,0,0,0,71.8,78.6,1.6,46.6,15,58.954,65.908,2.2923,39.508,11.954,0.80247,137,0,132.5,0.25323,-0.70711,-0.70711,-0.032654,-0.12903,0.60001,1,0,0,0,0,0,0,1,1,1,0,0,0,0,1,1095.8,607.03
presence,0.3,3441167251,62.657545,29.67942,637277.9151246343,6950286.818301429,51751,36227,2020,2019,1000.0,43.75,75.25,16.25,10.75,126.25,19.25,61.75,131.5,15.75,0.56391,0.14703,0.084263,1158.8,0,0.25,0.5,0.25,0,0,0,0,0,1,0,0,0,46.333,81.722,11.75,61.833,18.25,48.1,72.978,14.659,59.763,17.308,0.41358,157.75,0,93.2,7.7817,-0.082996,0.028484,0.52143,1.6813,7.225,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0.87201,1251.8,647.72
presence,1.0,3441175695,66.368746,29.29534,602652.5646660251,7362896.612432299,25962,34063,2020,2019,1.0,81,104,3,0,107,16,47,136,17,0.96296,0.027778,0,704.91,0,0,1,0,0,0,0,0,0,1,0,0,0,93.222,107.33,2.3333,47.222,16.333,99.691,101.79,3.7778,46.926,15.914,0.19753,148,0,171,2.5619,0.20953,-0.9778,0.65306,1.4449,7.7,1,0,0,0,0,0,0,0.74074,0.47347,1,0,0,0,0,0.58377,818.92,577.91
presence,1.0,3441179198,60.941964,25.76445,433055.0988836085,6756954.058645123,63834,23463,2020,2019,1.0,51,131,71,21,224,31,77,197,22,0.58222,0.31556,0.093333,815.5,0,0,1,0,0,0,0,0,0,1,0,0,0,56.333,48,110.67,75.778,24.444,66.556,38.901,146.28,73.481,24.728,0.20988,131,0,98.1,4.7163,-0.41666,-0.90906,-0.78368,-2.2574,5.8,1,0,0,0,0,0,0,0.65432,0.39854,0,1,0,0,0,0.28824,1341.2,628.57
presence,1.0,3441207199,65.442985,29.596713,620393.7738399275,7260307.846373091,32374,35172,2020,2019,1.0,109,109,9,1,119,19,62,157,20,0.90833,0.075,0.0083333,604.79,0,0,1,0,0,0,0,0,0,1,0,0,0,116.22,125.56,6.5556,56,19.556,104.67,99.914,7.2469,50.395,16.519,0.16049,180,0,242.7,4.6107,-0.58124,-0.81373,1.2122,2.0041,8.4,1,0,0,0,0,0,0,1,0.84287,1,0,0,0,0,0.70343,893,646.85
presence,1.0,3441213351,62.656283,29.6814,637385.1614443215,6950150.522707984,51759,36234,2020,2019,1.0,74,123,10,4,137,19,63,178,22,0.8913,0.072464,0.028986,499.83,0,0,0,1,0,0,0,0,0,1,0,0,0,55.25,113.12,3.375,56.75,16.875,47.032,90.127,4.0317,49.413,13.921,0.69136,168,0,79,1.6503,0.97619,0.21693,-0.22245,-2.182,5.5,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0.98959,1254.5,645.39
presence,1.0,3441214949,67.004321,27.226094,509856.48070276337,7431879.699398358,21651,28264,2020,2019,1.0,103,100,1,10,111,13,47,142,21,0.89286,0.0089286,0.089286,375.33,0,0,0,1,0,0,0,0,0,1,0,0,0,81.111,80.333,0.88889,44,14.222,82.457,57.926,2.0123,35.395,10.79,0.77778,115,0,206.9,6.1912,-0.749,-0.66257,0.50613,0.26671,6,1,0,0,0,0,0,0,0.7284,0.45057,1,0,0,0,0,0.43809,817.7,569.91
presence,0.3,3448990896,62.705957,29.745996,640457.6963630894,6955820.40667945,51405,36426,2020,2019,1000.0,64,15,258,65,350,29,70,247,29,0.042735,0.73504,0.18519,439.05,0,1,0,0,0,0,0,0,0,1,0,0,0,63.111,37.444,185.33,70.889,27.444,48.605,29.605,110.58,71.025,23.333,0.012346,184,0,123.9,1.601,-0.89443,-0.44722,-0.34489,-0.19885,4.1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,1,1258.3,651.58
presence,0.3,3441163071,61.292289,22.152113,240377.79284773982,6804986.40031157,60832,11421,2019,2019,1000.0,66.333,46,67.667,5.6667,120.33,19,51.333,173.67,21,0.41876,0.51539,0.048598,543.29,0,0,0.33333,0.66667,0,0,0,0,0,1,0,0,0,68.556,62.519,73.889,56.407,20.556,70.455,73.487,59.87,54.409,19.442,0.40741,142.67,1.3333,49.267,4.6171,0.59544,-0.31382,0.25918,2.1247,8.6333,1,0,0,0,0,0,0,0.94239,0.88484,0.66667,0.33333,0,0,0,0.58099,1343.5,607.02
presence,1.0,3441171144,61.2597,27.711698,538177.5933996934,6791922.379322324,61648,30034,2019,2019,1.0,83,79,198,13,300,24,71,212,25,0.26246,0.65781,0.043189,488.92,0,1,0,0,0,0,0,0,0,1,0,0,0,56.4,70,98.4,74.6,21.8,56.635,106.81,65.968,68.27,22.27,0.098765,213,1,77.5,0.7382,0.24253,0.97014,-1.4714,-5.519,6.1,0,0,0,1,0,0,0,0.14815,0.26223,0,0,0,0,1,0.05307,1384.5,616.36
presence,1.0,3441199850,61.259655,27.711807,538183.4949229202,6791917.430720448,61649,30034,2019,2019,1.0,89,101,103,42,254,23,68,205,25,0.39608,0.40392,0.16471,468.55,0,0,1,0,0,0,0,0,0,1,0,0,0,58,86.333,90.5,75,23.667,55.738,107.95,62.131,67.836,21.918,0.098765,213,1,77.6,1.2909,0.83205,0.5547,-1.5408,-5.7352,7.5,0,0,0,1,0,0,0,0.1358,0.25182,0,0,0,0,1,0.05307,1384.5,616.37
presence,0.3,3447948430,60.642223,22.826288,271831.70365345594,6730185.538878603,65507,13387,2019,2019,1000.0,37.6,63.2,23.6,10.8,101.8,14.8,52.2,112.2,13.2,0.42424,0.22767,0.092588,920.83,0,0,0.6,0.4,0,0,0,0,0,1,0,0,0,39.636,50.042,27.403,53.994,13.958,45.848,52.993,38.037,56.582,15.228,0.20247,173,0.4,84.1,2.4801,0.13285,-0.40198,0.048978,1.2686,5.34,0,0.6,0,0.4,0,0,0,0,0,0,0,0,0,1,0,1348.5,643.77
presence,1.0,3441162546,60.483669,22.105114,231138.24610659463,6715281.485357148,66438,10844,2019,2019,1.0,94,120,40,5,166,24,56,171,24,0.71856,0.23952,0.02994,530.52,0,0,1,0,0,0,0,0,0,1,0,0,0,80.667,86.444,17.556,46.667,13.889,79.506,87.988,18.123,49.827,15.679,0.7284,183,0,35.3,4.1149,0.82531,-0.56468,0.20612,10.359,13,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1462.1,660.39
presence,0.3,3441160823,69.149748,27.216612,508604.2502793361,7671075.063533328,6701,28185,2018,2017,1000.0,126.5,65.5,0,2.75,68.5,11.75,28,106,17.5,0.89331,0,0.080165,489.34,0,0,0.25,0.75,0,0,0,0,0,0.75,0,0.25,0,118.75,64.472,0,28.833,11.722,108.12,58.558,0.013514,26.44,10.838,0.90432,97,0,164.95,3.0022,-0.7297,0.42112,0.018875,1.0432,6.8,1,0,0,0,0,0,0,1,0.8884,0.25,0,0,0,0.75,0.36082,648.99,464.98
presence,0.3,3441164367,69.155197,27.225507,508955.3408117456,7671683.932896905,6663,28207,2018,2017,1000.0,72.8,55.2,0,6.8,62,11.4,29,83.6,13.4,0.70272,0,0.087059,519.77,0,0,0,1,0,0,0,0,0,0.8,0,0,0.2,75.378,56.578,0,29.267,11.378,75.309,54.964,0.0049383,28.26,11.205,0.91605,77,0,160.94,1.923,-0.15314,-0.043596,0.13633,0.13378,2.08,0.8,0,0,0,0.2,0,0,0.8,0.83996,0.2,0,0,0,0.8,0.29969,649.06,464.73
presence,0.3,3441164429,69.002476,26.996377,499855.1172143437,7654638.2298929645,7729,27638,2018,2017,1000.0,165.25,78.25,0,4.5,85,12.75,30.75,117.25,19.75,0.91106,0,0.050049,452.12,0,0,0,0.75,0.25,0,0,0,0,1,0,0,0,139.11,56.722,0,25.444,9.9722,129.72,59.945,0.0067679,26.865,10.781,0.67284,114,0,167.9,7.4056,0.04131,0.81909,-1.1143,-3.9857,15.85,0,0.75,0,0.25,0,0,0,0,0,0,0,0,0,1,0,673.24,475.95
presence,0.3,3441194525,69.145936,27.215646,508567.37405048916,7670649.867956517,6728,28183,2018,2017,1000.0,120.75,53.75,0,1,54.5,9.5,18.25,84.75,14.5,0.72724,0,0.010204,321.23,0,0,0.25,0.25,0.5,0,0,0,0,0.75,0,0,0.25,80.056,40.389,0,17.528,7.0556,65.515,35.97,0.0030864,16.477,6.437,0.73765,89.25,0,158.82,1.6378,-0.0045889,0.35803,0.0040779,0.27133,3.1,0.5,0,0,0,0.5,0,0,0.5,0.69043,0.5,0,0,0,0.5,0.64828,650.97,464.51
presence,0.3,3441205285,66.501114,25.763024,444964.61676198686,7376312.302722049,25124,24208,2018,2017,1000.0,111.5,65,12,14.5,92.5,15.5,47.5,112.5,16.5,0.6684,0.13956,0.17042,841.45,0,0,1,0,0,0,0,0,0,0.5,0,0.5,0,110.22,70.167,34.667,55.778,16.667,97.568,83.673,36.778,63.099,19.321,0.17284,151.5,1,121.45,7.3685,0.1266,-0.27792,-0.55408,-3.8344,16.3,0,1,0,0,0,0,0,0,0.055671,0,0,0,0,1,0,974.9,603.38
presence,0.3,3441211462,69.146893,27.21057,508365.34445209696,7670755.878127211,6721,28170,2018,2017,1000.0,139,73,0,3.5,76.5,12.75,31.25,120.5,19.25,0.92711,0,0.058521,438.56,0,0,0,1,0,0,0,0,0,1,0,0,0,128.67,71.861,0,30.028,12.472,120.93,71.593,0,30.087,12.579,0.79938,107,0,165.1,8.9109,-0.24402,-0.30791,-0.42143,1.0703,9.9,1,0,0,0,0,0,0,1,0.84235,0.75,0,0,0,0.25,0.54006,649.65,464.96
presence,1.0,3447898290,62.699458,29.728109,639573.8183988243,6955057.960800977,51452,36371,2018,2017,100.0,43,103,14,7,125,18,57,144,16,0.81746,0.11111,0.055556,895.25,0,0,1,0,0,0,0,0,0,1,0,0,0,41.375,68.375,3.5,42.375,12.875,42.538,63.277,14.138,43,13.477,0.2963,174,0,94.1,4.5796,0.93633,-0.35112,-0.28163,-4.9775,10.3,0,0,0,1,0,0,0,0.08642,0.38085,1,0,0,0,0,0.64828,1262,649.81
presence,0.3,3441134000,66.473085,25.695183,441881.3451999376,7373249.867387745,25315,24015,2018,2017,1000.0,71.75,66.75,31.25,12.75,111.75,17.25,59,123.75,16.75,0.61657,0.24954,0.11237,830.76,0,0,0.75,0.25,0,0,0,0,0,0.75,0,0.25,0,73.833,68.361,30.861,59.5,18.222,68.076,53.151,23.603,57.586,16.785,0.40432,108.75,1.75,93.6,1.653,0.0039686,0.2233,-0.60102,-1.0049,5.9,0,0.75,0,0,0.25,0,0,0,0,0,0,0.25,0,0.75,0,993.11,599.67
presence,1.0,4877408939,65.009696,27.459829,521675.9904514942,7209614.02023098,35543,29002,2018,2017,1.0,70,113,0,2,115,16,54,154,19,0.97414,0,0.017241,564.32,0,0,0,0,1,0,0,0,0,1,0,0,0,68.75,73,0.375,44.625,13.875,70.105,78.579,1.6447,45.447,14.539,0.88889,132,0,146.5,1.4762,0.97014,-0.24253,0.14897,1.5363,2.3,1,0,0,0,0,0,0,1,0.68887,1,0,0,0,0,0.44017,1006.3,650.6
presence,0.3,3441159119,62.080845,27.385235,520123.99195637513,6883246.193515797,55941,28905,2018,2017,1000.0,42.25,80.25,52.5,33,167.5,20.75,72.25,157.5,17.75,0.43979,0.31627,0.2226,1094.1,0,0.25,0.75,0,0,0,0,0,0,1,0,0,0,49.083,87.167,66.917,71.056,22.639,54.459,107.6,47.761,70.966,22.241,0.040123,246.5,1.5,112.02,2.7882,0.047078,0.018782,0.68877,0.99849,5.85,0.25,0.5,0,0,0.25,0,0,0.25,0.30723,0.25,0,0.25,0,0.5,0.27211,1261.9,597.54
presence,0.3,3441128052,69.14708,27.211058,508384.6594532456,7670776.796383787,6720,28172,2018,2017,1000.0,139.6,81.2,0,5.2,86.4,13.4,33.6,118.4,18.8,0.91722,0,0.070592,519.19,0,0,0,0.8,0.2,0,0,0,0,1,0,0,0,141.01,82.044,0.46944,33.919,14.294,123.58,71.889,0.18862,31.057,12.877,0.92099,108.2,0,168.46,8.2573,0.46324,-0.25756,0.64653,3.6794,10.56,0.6,0.2,0,0,0,0.2,0,0.74074,0.7871,0.8,0,0,0,0.2,0.57482,649.52,465.01
presence,1.0,3441127256,61.690905,25.018425,395172.0251022749,6841343.605570129,58560,21096,2017,2017,1.0,73,159,3,8,170,21,62,165,19,0.92982,0.017544,0.046784,740.67,0,0,0,1,0,0,0,0,0,1,0,0,0,58.778,118.89,21.778,59.111,19.444,61.321,121.33,13.864,56.123,18.123,0.88889,266,0,188,8.7485,0.48737,0.8732,-1.8469,6.1931,13.1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1261.5,641.51
presence,0.3,3441157693,64.373649,27.123216,505946.150687073,7138657.740432561,39977,28019,2017,2017,1000.0,62.333,59.333,0,0.33333,59.667,12.333,37.333,119.67,13,0.97849,0,0.0045045,948.59,0,0,0,0,1,0,0,0,0,1,0,0,0,72.296,77.407,0,38.111,12.333,79.471,93.692,0.049383,41.744,13.55,0.96708,166.67,0,153.97,2.6618,0.32023,0.8485,-0.042857,0.40264,3.5,1,0,0,0,0,0,0,1,0.99896,1,0,0,0,0,1,1128.9,605.2
presence,1.0,3441163214,62.450383,28.76725,591186.1906882544,6925601.878564634,53293,33347,2017,2017,1.0,79,105,91,18,213,23,66,198,22,0.49065,0.42523,0.084112,605.05,0,0,1,0,0,0,0,0,0,1,0,0,0,70.667,118.11,41.444,65.111,22.222,64.359,123.22,39.167,67.372,21.795,0.2716,290,0,105,9.4305,-0.6585,-0.75258,2.7449,16.098,25.1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1282.2,647.37
