id,group,lat,lon,year,cycle,score_mlp
1036872898,presence,59.19941,17.96316,2014.0,2010,0.3730621933937073
1036883884,presence,66.6956,18.95027,2014.0,2010,0.7814628084500631
1037048386,presence,62.58856,17.83805,2014.0,2010,0.3590217779080073
1037422076,presence,58.97066,15.59427,2014.0,2010,0.5431985259056091
1038442470,presence,59.20334,17.95972,2014.0,2010,0.8492252031962076
1046515209,presence,66.08148,19.76795,2014.0,2010,0.7735947767893473
1046515257,presence,66.79769,22.66774,2014.0,2010,0.9367811878522238
1046515267,presence,65.37309,19.79257,2014.0,2010,0.9168641169865926
1046515630,presence,66.05516,19.94741,2014.0,2010,0.9422559142112732
1046515784,presence,66.05481,19.94958,2014.0,2010,0.9456878503163656
1046515859,presence,66.08423,19.77143,2014.0,2010,0.8392734527587891
1046515984,presence,66.08231,19.76728,2014.0,2010,0.7855417331059774
1046516025,presence,65.65719,19.13739,2014.0,2010,0.7435759504636129
1046516165,presence,66.10656,19.32975,2014.0,2010,0.8632818659146627
1046516167,presence,65.16473,17.34791,2014.0,2010,0.5117780665556589
1046516529,presence,66.10354,19.3336,2014.0,2010,0.9184822042783102
1046516604,presence,66.10392,19.33376,2014.0,2010,0.8174417018890381
1046516642,presence,66.10649,19.32923,2014.0,2010,0.8692720135052999
1046516691,presence,66.1039,19.33978,2014.0,2010,0.8959453701972961
1046516823,presence,66.1029,19.33451,2014.0,2010,0.9132504264513651
1046516880,presence,66.10701,19.33612,2014.0,2010,0.8707012931505839
1046516898,presence,66.10565,19.33385,2014.0,2010,0.7630754113197327
1046516911,presence,66.10299,19.34007,2014.0,2010,0.8451568682988485
1046517060,presence,66.10681,19.32785,2014.0,2010,0.8230114777882894
1046519125,presence,66.07854,19.77384,2014.0,2010,0.8044023116429647
1046519364,presence,66.07726,19.7656,2014.0,2010,0.8558217684427897
1046519445,presence,66.07833,19.77323,2014.0,2010,0.74154665072759
1046519549,presence,66.08022,19.75535,2014.0,2010,0.8308731913566589
1046519581,presence,66.0899,19.78666,2014.0,2010,0.7687928080558777
1046519983,presence,66.08723,19.79369,2014.0,2010,0.7277857065200806
1046521488,presence,65.35554,17.20924,2014.0,2010,0.8821413318316141
1046521657,presence,65.35897,17.21635,2014.0,2010,0.8582310676574707
1046521766,presence,65.35895,17.21445,2014.0,2010,0.7716711163520813
1046521892,presence,65.35512,17.208,2014.0,2010,0.8859496116638184
1046521935,presence,65.35951,17.21252,2014.0,2010,0.5771917303403219
1046522197,presence,66.07711,19.77371,2014.0,2010,0.5248575210571289
1046522744,presence,66.08316,19.78455,2014.0,2010,0.6846503218015035
1046522863,presence,66.08697,19.76302,2014.0,2010,0.7767802079518636
1046523027,presence,66.08601,19.76042,2014.0,2010,0.6695593198140463
1046523356,presence,66.08395,19.78554,2014.0,2010,0.5172701080640157
1050187965,presence,65.10236,20.47083,2014.0,2010,0.6224672993024191
1050189842,presence,65.10605,20.48259,2014.0,2010,0.9622755845387777
1050192012,presence,65.09648,20.48431,2014.0,2010,0.8482588529586792
1051334312,presence,62.50053,17.82179,2014.0,2010,0.7085737387339274
1064030400,presence,63.95751,18.81153,2014.0,2010,0.9013912876447042
1064030475,presence,63.95631,18.81123,2014.0,2010,0.7186896999677023
1064030583,presence,63.95979,18.80755,2014.0,2010,0.9240450064341227
1064030627,presence,63.95821,18.80592,2014.0,2010,0.6776197751363119
1064030674,presence,63.93766,18.83729,2014.0,2010,0.7751690347989401
1064030681,presence,63.94801,18.84743,2014.0,2010,0.919770618279775
1064030741,presence,63.95861,18.80454,2014.0,2010,0.669613262017568
1064030889,presence,63.94711,18.85198,2014.0,2010,0.9766261776288351
1064030901,presence,63.95936,18.81102,2014.0,2010,0.9453102548917135
1064031034,presence,63.95876,18.80956,2014.0,2010,0.9254114230473837
1064031049,presence,63.95801,18.81131,2014.0,2010,0.9231861631075541
1064031053,presence,63.96579,18.79523,2014.0,2010,0.7956064740816752
1064031085,presence,63.95966,18.80966,2014.0,2010,0.9347159067789713
1064031275,presence,63.95973,18.80638,2014.0,2010,0.7561994791030884
1064031426,presence,63.97179,18.82147,2014.0,2010,0.9393503864606222
1064031448,presence,63.95475,18.83505,2014.0,2010,0.9226956367492676
1064031475,presence,63.95411,18.84084,2014.0,2010,0.93531733751297
1064031528,presence,63.95878,18.83896,2014.0,2010,0.9783505400021871
1064031550,presence,63.972,18.82384,2014.0,2010,0.9051517645517985
1064031615,presence,63.9607,18.80724,2014.0,2010,0.9149685700734457
1064031623,presence,63.94181,18.8408,2014.0,2010,0.9440577030181885
1064031631,presence,63.96476,18.7975,2014.0,2010,0.8322227001190186
1064031635,presence,63.96648,18.79689,2014.0,2010,0.9065569837888082
1064031636,presence,63.96719,18.79492,2014.0,2010,0.782098392645518
1064031650,presence,63.97214,18.81589,2014.0,2010,0.9411400556564331
1064031666,presence,63.97055,18.8114,2014.0,2010,0.9365362723668417
1064031676,presence,63.97222,18.82164,2014.0,2010,0.9426835576693217
1064031704,presence,63.95674,18.83281,2014.0,2010,0.9383646249771118
1064031711,presence,63.95902,18.83614,2014.0,2010,0.9229610562324524
1064031762,presence,63.96595,18.79653,2014.0,2010,0.8997752865155538
1064031843,presence,63.97345,18.80726,2014.0,2010,0.9226041038831075
1064031901,presence,63.95526,18.84158,2014.0,2010,0.9812287290891012
1064031910,presence,63.94512,18.83524,2014.0,2010,0.9299001892407736
1064031926,presence,63.97066,18.82349,2014.0,2010,0.8456042011578878
1064031932,presence,64.08684,17.59399,2014.0,2010,0.2856748302777608
1064031947,presence,63.97129,18.82579,2014.0,2010,0.9157387216885885
1064031956,presence,63.95774,18.83303,2014.0,2010,0.9643919269243876
1064032027,presence,63.97194,18.81464,2014.0,2010,0.9484726587931315
1064032103,presence,63.97143,18.82543,2014.0,2010,0.9427573879559835
1064032129,presence,63.97156,18.82747,2014.0,2010,0.9496176838874817
1064032155,presence,63.95532,18.83481,2014.0,2010,0.9308770895004272
1064032202,presence,63.94841,18.84951,2014.0,2010,0.9148261547088623
1064032233,presence,63.9579,18.83799,2014.0,2010,0.9389631549517313
1064032258,presence,63.96546,18.79404,2014.0,2010,0.8383331894874573
1064032260,presence,63.95618,18.83605,2014.0,2010,0.9374126394589742
1064032272,presence,64.06266,17.62391,2014.0,2010,0.5259033342202505
1064032365,presence,63.94629,18.83546,2014.0,2010,0.9444654186566671
1064032382,presence,63.94678,18.83746,2014.0,2010,0.9448148210843405
1064032391,presence,63.94351,18.82873,2014.0,2010,0.5871221820513407
1064032425,presence,63.94608,18.83679,2014.0,2010,0.9768521785736084
1064032523,presence,63.94782,18.83514,2014.0,2010,0.947198768456777
1064032562,presence,63.95682,18.80811,2014.0,2010,0.6738160252571106
1064032603,presence,63.94219,18.82522,2014.0,2010,0.48512346545855206
1064032646,presence,63.94231,18.82799,2014.0,2010,0.44797836740811664
1064032707,presence,63.94788,18.83226,2014.0,2010,0.942292590936025
1064032778,presence,63.93881,18.83618,2014.0,2010,0.5435283382733663
1064032788,presence,63.94726,18.83322,2014.0,2010,0.9400346875190735
1064032891,presence,63.94423,18.83922,2014.0,2010,0.9759081800778707
1064032892,presence,63.97231,18.81856,2014.0,2010,0.9365768432617188
1064032905,presence,63.94285,18.82929,2014.0,2010,0.585546056429545
1064032942,presence,63.94479,18.84637,2014.0,2010,0.8899763623873392
1064033015,presence,63.9459,18.84389,2014.0,2010,0.9105488657951355
1064033097,presence,63.94961,18.84787,2014.0,2010,0.9583562612533569
1064033165,presence,63.9613,18.80407,2014.0,2010,0.7141291300455729
1064033175,presence,63.97118,18.81259,2014.0,2010,0.9431352814038595
1064033389,presence,63.94571,18.85285,2014.0,2010,0.9007501602172852
1064033552,presence,63.9347,18.84736,2014.0,2010,0.9020922581354777
1064033679,presence,63.95262,18.83808,2014.0,2010,0.8787932991981506
1212424985,presence,67.2126,20.7991,2014.0,2010,0.8954938451449076
1212425078,presence,67.19018,20.89518,2014.0,2010,0.767928938070933
1212425551,presence,67.23369,20.68802,2014.0,2010,0.5248957673708597
1212425591,presence,67.21141,20.78841,2014.0,2010,0.9326907594998678
1212426050,presence,67.19361,20.89427,2014.0,2010,0.8194000323613485
1212426169,presence,67.23254,20.68764,2014.0,2010,0.7231391867001852
1212426451,presence,66.0294,18.06086,2014.0,2010,0.9822887778282166
1212426689,presence,67.23665,20.6774,2014.0,2010,0.6824144522349039
1212426845,presence,67.2359,20.6799,2014.0,2010,0.8093745112419128
1212427465,presence,67.23504,20.69002,2014.0,2010,0.3084510664145152
1212427547,presence,67.23187,20.69398,2014.0,2010,0.777882973353068
1212431927,presence,67.21427,20.78301,2014.0,2010,0.904092013835907
1212431950,presence,67.29504,20.27777,2014.0,2010,0.8312479058901469
1212432015,presence,67.18229,20.88658,2014.0,2010,0.9031107028325399
1212432041,presence,67.23733,20.67575,2014.0,2010,0.7596399982770284
1212432053,presence,67.21056,20.74416,2014.0,2010,0.761245866616567
1212432160,presence,67.21238,20.78473,2014.0,2010,0.7891613443692526
1428539457,presence,65.11042,20.45782,2014.0,2010,0.7712609767913818
1433567896,presence,61.73039,13.2895,2014.0,2010,0.5047393639882406
1433568055,presence,61.94042,12.31269,2014.0,2010,0.47144124905268353
1433568405,presence,61.88991,12.47134,2014.0,2010,0.9169840614000956
1433568492,presence,61.9373,12.64638,2014.0,2010,0.9506728251775106
1433568566,presence,61.99806,12.74198,2014.0,2010,0.8586060007413229
1835787009,presence,62.49979,17.82073,2014.0,2010,0.6603763898213705
1835802455,presence,62.9351,17.20196,2014.0,2010,0.6539317568143209
4077448858,presence,66.4961,20.60359,2014.0,2010,0.7950038313865662
1036420257,presence,65.23481,20.2081,2014.0,2010,0.9288318157196045
1036863376,presence,59.07929,17.45664,2014.0,2010,0.7662719090779623
1036886155,presence,59.20299,17.96285,2014.0,2010,0.8009275197982788
1036886235,presence,59.20344,17.97137,2014.0,2010,0.43870843450228375
1036886413,presence,59.2037,17.97161,2014.0,2010,0.49417324860890705
1036886987,presence,59.20472,17.97588,2014.0,2010,0.6225903828938802
1036887006,presence,59.20394,17.97721,2014.0,2010,0.6106569369633993
1037031012,presence,59.1117,17.8304,2014.0,2010,0.6898406346638998
1037031074,presence,59.10922,17.83074,2014.0,2010,0.2546271135409673
1037031659,presence,59.10922,17.83078,2014.0,2010,0.2672060877084732
1037032733,presence,65.2367,20.20948,2014.0,2010,0.9307333628336588
1037032941,presence,65.23659,20.21,2014.0,2010,0.9340052207310995
1037032947,presence,65.23167,20.21944,2014.0,2010,0.8829408884048462
1037032964,presence,65.23129,20.22002,2014.0,2010,0.9271148840586344
1037033021,presence,65.23657,20.21387,2014.0,2010,0.9296483596165975
1037033435,presence,65.23627,20.21069,2014.0,2010,0.9271971583366394
1046520373,presence,66.1192,19.26103,2014.0,2010,0.8820580442746481
1046520441,presence,66.11855,19.26218,2014.0,2010,0.8846572836240133
1046520489,presence,66.11908,19.26154,2014.0,2010,0.8794823090235392
1046520500,presence,66.11301,19.26695,2014.0,2010,0.8812590638796488
1046520788,presence,66.12029,19.26097,2014.0,2010,0.878110667069753
1046520813,presence,66.11477,19.26332,2014.0,2010,0.6826147635777792
1046520842,presence,66.11526,19.26873,2014.0,2010,0.6568971077601115
1046521004,presence,66.11958,19.26105,2014.0,2010,0.8084558645884196
1051334300,presence,59.27855,18.25696,2014.0,2010,0.5362787147363027
1212424953,presence,66.82008,22.0308,2014.0,2010,0.9513739744822184
1499701591,presence,64.5397,21.30851,2014.0,2010,0.8205113013585409
1499709033,presence,64.53967,21.307,2014.0,2010,0.8246341347694397
890579929,presence,66.27673,21.6923,2013.0,2010,0.009823440428590402
1439588226,presence,64.53841,21.43181,2013.0,2010,0.11796904355287552
1439588353,presence,64.5385,21.43206,2013.0,2010,0.12509137888749441
1439588360,presence,64.53943,21.4315,2013.0,2010,0.32956887284914654
1439588418,presence,64.53922,21.43185,2013.0,2010,0.3079428970813751
1440740848,presence,64.49558,21.13722,2013.0,2010,0.38757145404815674
1440741001,presence,64.4944,21.13764,2013.0,2010,0.6263222297032675
1457896772,presence,63.68547,19.59089,2013.0,2010,0.6473705371220907
1457897693,presence,65.9118,19.40993,2013.0,2010,0.9324253598848978
1457913848,presence,65.22925,18.60129,2013.0,2010,0.9469573696454366
859649554,presence,63.80459,20.18222,2013.0,2010,0.8897530833880106
859667165,presence,66.7639,20.93866,2013.0,2010,0.9426754514376322
859675031,presence,66.8031,20.81005,2013.0,2010,0.9535894393920898
859701698,presence,59.20411,17.97039,2013.0,2010,0.8052941759427389
859735064,presence,59.20375,17.97135,2013.0,2010,0.801541268825531
875084283,presence,65.37192,17.15067,2013.0,2010,0.703652044137319
875085665,presence,64.43815,19.44929,2013.0,2010,0.9404346346855164
875085668,presence,65.38723,17.08556,2013.0,2010,0.38197990755240124
875085878,presence,64.40271,19.4458,2013.0,2010,0.9187043110529581
875086076,presence,65.38549,17.08113,2013.0,2010,0.4306077261765798
875086234,presence,64.40298,19.44431,2013.0,2010,0.9450174371401469
875086265,presence,64.4041,19.44883,2013.0,2010,0.8539729913075765
875086267,presence,65.40977,17.06464,2013.0,2010,0.8177017966906229
875086323,presence,65.39662,17.0439,2013.0,2010,0.14491784324248633
875086326,presence,65.38724,17.08078,2013.0,2010,0.6321306824684143
875086340,presence,64.40315,19.44436,2013.0,2010,0.9363836844762167
875086565,presence,65.38569,17.08218,2013.0,2010,0.5968174338340759
875086656,presence,64.4036,19.44929,2013.0,2010,0.799368143081665
875383995,presence,66.32937,19.65931,2013.0,2010,0.8641086419423422
875385169,presence,66.33866,19.66717,2013.0,2010,0.7607290744781494
875428444,presence,62.92009,17.22191,2013.0,2010,0.7715203960736593
1055216819,presence,65.31761,20.30314,2013.0,2010,0.8016158143679301
1455509473,presence,64.33232,20.5565,2013.0,2010,0.8161002993583679
1455509483,presence,64.33243,20.55718,2013.0,2010,0.815525233745575
1455509492,presence,64.33244,20.55718,2013.0,2010,0.5818798144658407
1457925577,presence,64.40437,19.46611,2013.0,2010,0.9347944855690002
1457925578,presence,64.41104,19.45439,2013.0,2010,0.9648159742355347
1457925619,presence,64.41716,19.45543,2013.0,2010,0.9356203675270081
1457925621,presence,64.41294,19.45734,2013.0,2010,0.9328771829605103
1457925644,presence,64.41138,19.45817,2013.0,2010,0.9616810282071432
1457925657,presence,64.4105,19.45791,2013.0,2010,0.9508484999338785
1457925660,presence,64.41447,19.45628,2013.0,2010,0.9527331590652466
1457925667,presence,64.41403,19.45664,2013.0,2010,0.9696231087048849
1457925669,presence,64.40491,19.46684,2013.0,2010,0.7847446203231812
1457925675,presence,64.41307,19.45705,2013.0,2010,0.9408547480901083
1457925676,presence,64.40444,19.4662,2013.0,2010,0.8839470346768697
875383383,presence,64.03344,18.32448,2013.0,2010,0.6707995136578878
875383598,presence,64.03341,18.32472,2013.0,2010,0.6321689287821451
1450384186,presence,64.55969,21.24558,2013.0,2010,0.3751501142978668
1450384230,presence,64.56069,21.24609,2013.0,2010,0.7978029648462931
1450384241,presence,64.55914,21.24648,2013.0,2010,0.28081536293029785
1450384591,presence,64.56582,21.24595,2013.0,2010,0.8999311327934265
1450384682,presence,64.55381,21.24851,2013.0,2010,0.24084066351254782
1450384704,presence,64.5551,21.24786,2013.0,2010,0.15417154133319855
1450384707,presence,64.55521,21.24822,2013.0,2010,0.20095803340276083
1450384731,presence,64.55674,21.247,2013.0,2010,0.2731592257817586
1450384776,presence,64.55478,21.24876,2013.0,2010,0.2385584364334742
855721001,presence,64.55918,21.2418,2012.0,2010,0.2931763827800751
855721860,presence,64.5617,21.23937,2012.0,2010,0.415825754404068
1440740884,presence,64.49626,21.13531,2012.0,2010,0.3351856867472331
1450376795,presence,64.56688,21.24265,2012.0,2010,0.9206880331039429
1450376934,presence,64.56598,21.24487,2012.0,2010,0.9143593509991964
1450377074,presence,64.56554,21.24556,2012.0,2010,0.900221566359202
1450377131,presence,64.56583,21.24193,2012.0,2010,0.9274389743804932
1450377142,presence,64.56548,21.2419,2012.0,2010,0.9232411781946818
1450377156,presence,64.56578,21.24483,2012.0,2010,0.9098386168479919
1450377164,presence,64.56566,21.24192,2012.0,2010,0.9262674649556478
1450384788,presence,64.55472,21.24771,2012.0,2010,0.31337494651476544
1450384828,presence,64.5625,21.24449,2012.0,2010,0.8130430181821188
1450384841,presence,64.55557,21.24793,2012.0,2010,0.233924334247907
855530003,presence,59.29207,18.13204,2012.0,2010,0.31302757064501446
856008344,presence,59.18769,17.95345,2012.0,2010,0.7675202290217081
856008614,presence,59.20268,17.97678,2012.0,2010,0.8249071637789408
1438146070,presence,64.5051,21.39807,2012.0,2010,0.8897220094998678
1440727867,presence,64.50256,21.40563,2012.0,2010,0.5088413059711456
3012928557,presence,59.07969,17.45737,2012.0,2010,0.42891911665598553
1450384382,presence,64.56124,21.24261,2012.0,2010,0.3156886597474416
1450384404,presence,64.56032,21.24161,2012.0,2010,0.6182527542114258
854942255,presence,63.69035,19.62112,2011.0,2010,0.7535334626833597
854951550,presence,63.68264,19.58993,2011.0,2010,0.3520459632078807
854976215,presence,63.72857,20.17948,2011.0,2010,0.5714709858099619
854979028,presence,67.89179,21.0105,2011.0,2010,0.9053799708684286
854979236,presence,64.96154,19.9019,2011.0,2010,0.7443810701370239
854979523,presence,65.01489,19.86292,2011.0,2010,0.9026840329170227
855100968,presence,66.7198,18.84938,2011.0,2010,0.7208385467529297
855101321,presence,66.7175,18.83478,2011.0,2010,0.7780580719312032
855101357,presence,66.71974,18.84638,2011.0,2010,0.8803301056226095
855101624,presence,66.71517,18.83852,2011.0,2010,0.8281268874804179
855101677,presence,66.72369,18.82271,2011.0,2010,0.8746323585510254
855101966,presence,66.719,18.83625,2011.0,2010,0.9125968416531881
855102176,presence,66.71626,18.84388,2011.0,2010,0.7525229056676229
855102467,presence,66.71496,18.83551,2011.0,2010,0.8194258809089661
855102514,presence,66.72423,18.81219,2011.0,2010,0.8245362043380737
855102727,presence,66.7234,18.81079,2011.0,2010,0.7613586584726969
855103389,presence,66.71678,18.8328,2011.0,2010,0.7853082815806071
855107277,presence,66.01025,23.80547,2011.0,2010,0.3222205688556035
855108289,presence,67.29875,22.27153,2011.0,2010,0.8849166631698608
855321103,presence,66.31139,20.58489,2011.0,2010,0.020942430865640443
855321653,presence,66.52103,20.01704,2011.0,2010,0.7385419011116028
855321659,presence,66.52584,20.01324,2011.0,2010,0.931356688340505
855323685,presence,66.566,19.45779,2011.0,2010,0.9501137733459473
855325828,presence,66.41247,20.18109,2011.0,2010,0.4399832586447398
855326586,presence,66.58781,19.86058,2011.0,2010,0.7468201518058777
855746720,presence,58.21539,12.08432,2011.0,2010,0.011813641370584568
1062084045,presence,66.58729,19.40374,2011.0,2010,0.9561969439188639
1669942652,presence,62.39629,13.06099,2011.0,2010,0.8319671750068665
1669942681,presence,62.39803,13.05677,2011.0,2010,0.6219043334325155
1669942700,presence,62.80208,13.50785,2011.0,2010,0.07789245868722598
1669942704,presence,62.81405,13.39197,2011.0,2010,0.8902174035708109
1669942709,presence,62.38434,13.04141,2011.0,2010,0.7984616955121359
1669942711,presence,62.80231,13.50737,2011.0,2010,0.07329814384380977
1669942716,presence,62.8105,13.39157,2011.0,2010,0.0583710145826141
1669942723,presence,62.39515,13.06199,2011.0,2010,0.7563751141230265
1669942755,presence,62.39112,13.0586,2011.0,2010,0.7922630111376444
4065503681,presence,65.01551,19.86233,2011.0,2010,0.8750742077827454
855002143,presence,63.96323,20.13467,2011.0,2010,0.8151642282803854
855002444,presence,63.9651,20.13612,2011.0,2010,0.7049938241640726
855002689,presence,63.90169,20.1585,2011.0,2010,0.8604096174240112
855003096,presence,63.88959,20.15126,2011.0,2010,0.9148585200309753
855087078,presence,61.84183,12.5226,2011.0,2010,0.8049463629722595
855090234,presence,65.55897,21.20399,2011.0,2010,0.8596182068188986
855090470,presence,65.59544,21.53215,2011.0,2010,0.812639037768046
855321866,presence,66.54576,19.70753,2011.0,2010,0.9765881299972534
855326145,presence,66.68188,20.36182,2011.0,2010,0.9763380487759908
855326307,presence,66.61988,19.79054,2011.0,2010,0.8655231595039368
855328356,presence,66.6921,20.38129,2011.0,2010,0.49274905522664386
875629635,presence,61.75606,13.254,2011.0,2010,0.7347032229105631
875630473,presence,61.85191,13.08566,2011.0,2010,0.916303555170695
1436475066,presence,64.72708,20.82773,2011.0,2010,0.6760583718617758
4065424522,presence,63.96462,20.13456,2011.0,2010,0.7537405888239542
4065383725,presence,66.51473,20.23911,2011.0,2010,0.8034892280896505
854986123,presence,63.89008,20.13113,2011.0,2010,0.28444889187812805
855667805,presence,58.21534,12.08429,2011.0,2010,0.008794589278598627
4065320767,presence,64.38703,19.37584,2010.0,2010,0.7067869305610657
853878374,presence,65.01294,19.84564,2010.0,2010,0.9368507464726766
854207586,presence,64.15501,17.3441,2010.0,2010,0.581255833307902
854361665,presence,67.18477,22.70585,2010.0,2010,0.6514492233594259
854442254,presence,66.30701,21.45972,2010.0,2010,0.8635240395863851
854444751,presence,66.28069,21.4601,2010.0,2010,0.4005276560783386
1062084115,presence,62.388,13.49543,2010.0,2010,0.9693613648414612
1062084140,presence,61.94139,14.58823,2010.0,2010,0.5971998274326324
1433271595,presence,62.82364,15.78717,2010.0,2010,0.9591903885205587
854007011,presence,66.52609,20.0092,2010.0,2010,0.9301841259002686
854062283,presence,65.55977,22.11057,2010.0,2010,0.9880088965098063
854364196,presence,65.56122,22.09614,2010.0,2010,0.963740865389506
854380257,presence,66.54533,19.70487,2010.0,2010,0.9556874831517538
854388885,presence,61.35334,16.71089,2010.0,2010,0.8234239220619202
854389075,presence,61.35499,16.71246,2010.0,2010,0.8140983780225118
854443021,presence,66.81196,18.88043,2010.0,2010,0.8794078230857849
854453549,presence,65.77649,19.10474,2010.0,2010,0.7284948428471884
854471168,presence,63.73878,16.1134,2010.0,2010,0.5546001195907593
854471442,presence,63.89343,14.42816,2010.0,2010,0.13710703204075494
854338102,presence,63.67013,20.08729,2010.0,2010,0.9220530390739441
854569078,presence,66.75133,18.9691,2010.0,2010,0.8569836616516113
854569434,presence,66.74838,19.00904,2010.0,2010,0.8738308548927307
854569571,presence,65.56486,22.10913,2010.0,2010,0.9390070041020712
854569809,presence,66.74648,19.01191,2010.0,2010,0.7467690308888754
851981734,presence,60.8998,12.91054,2009.0,2010,0.6676663359006246
852128680,presence,67.89625,21.06903,2009.0,2010,0.9749272664388021
852224738,presence,63.84125,16.82615,2009.0,2010,0.9136694669723511
852298484,presence,62.58715,17.84014,2009.0,2010,0.4278486470381419
852308631,presence,66.62067,19.79749,2009.0,2010,0.8831719557444254
852451203,presence,63.95758,18.80743,2009.0,2010,0.9187619686126709
852716785,presence,62.91548,14.96871,2009.0,2010,0.24455712735652924
852716924,presence,63.57848,14.32196,2009.0,2010,0.6794703602790833
852229360,presence,63.73694,20.18876,2009.0,2010,0.9015190998713175
852303623,presence,65.92128,19.81651,2009.0,2010,0.8793933987617493
852616040,presence,67.48161,21.88629,2009.0,2010,0.7441329757372538
852788373,presence,65.18603,19.35235,2009.0,2010,0.10889335721731186
854449584,presence,65.66047,20.34033,2009.0,2010,0.9184160431226095
854451445,presence,66.57178,20.43484,2009.0,2010,0.8090378244717916
875780327,presence,66.72558,18.82606,2009.0,2010,0.16555575033028921
852349699,presence,64.47769,19.42493,2009.0,2010,0.9860932429631551
851229890,presence,57.11,13.75498,2008.0,2010,0.07667054360111554
851257661,presence,66.28493,20.71249,2008.0,2010,0.18797552585601807
851291423,presence,59.2336,18.49642,2008.0,2010,0.7997817198435465
851419106,presence,64.74745,20.51203,2008.0,2010,0.39769524335861206
852619883,presence,59.79123,16.10148,2008.0,2010,0.24810759723186493
852775078,presence,59.79348,16.09847,2008.0,2010,0.11650814364353816
854454266,presence,66.67862,20.51738,2008.0,2010,0.8430362939834595
855129312,presence,64.64291,19.26304,2008.0,2010,0.8336237867673238
855130667,presence,64.64329,19.26267,2008.0,2010,0.8537089029947916
1036863056,presence,59.11812,17.41773,2008.0,2010,0.6880482236544291
849818030,presence,64.77944,20.98049,2007.0,2010,0.9143853982289633
849818056,presence,64.77733,20.94392,2007.0,2010,0.4625680943330129
849846169,presence,66.11243,18.91353,2007.0,2010,0.8752158880233765
849846425,presence,66.40067,18.09881,2007.0,2010,0.42082391182581586
849846655,presence,66.39315,18.10488,2007.0,2010,0.6812363664309183
850235083,presence,67.19513,22.42408,2007.0,2010,0.8948455651601156
850235312,presence,67.19442,22.42127,2007.0,2010,0.7771493792533875
850235350,presence,67.18822,22.4443,2007.0,2010,0.9745822747548422
850235375,presence,67.18528,22.70558,2007.0,2010,0.8530290524164835
850235433,presence,67.17964,22.44527,2007.0,2010,0.9415687123934428
850235471,presence,67.18268,22.45771,2007.0,2010,0.9758087992668152
850235486,presence,67.18953,22.43902,2007.0,2010,0.9509514967600504
850235501,presence,67.18358,22.70531,2007.0,2010,0.7782130638758341
850235535,presence,67.1869,22.44365,2007.0,2010,0.9470146894454956
850235599,presence,67.21833,21.80053,2007.0,2010,0.07006161411603291
850712434,presence,66.11351,18.83122,2007.0,2010,0.9069083333015442
850712439,presence,66.11393,18.83217,2007.0,2010,0.9189646244049072
850723502,presence,66.10379,19.22307,2007.0,2010,0.9145501852035522
851372868,presence,65.75216,19.20182,2007.0,2010,0.2788532276948293
851373207,presence,65.75205,19.20223,2007.0,2010,0.5841308236122131
851373215,presence,65.75215,19.20217,2007.0,2010,0.27762029071648914
851373502,presence,65.75223,19.20183,2007.0,2010,0.2630999485651652
852373085,presence,66.70291,19.7398,2007.0,2010,0.8724451065063477
854468209,presence,66.03774,21.94375,2007.0,2010,0.5630135933558146
854468721,presence,67.8672,23.32119,2007.0,2010,0.7704896728197733
854468833,presence,67.86323,23.32621,2007.0,2010,0.9027640024820963
854469120,presence,67.87275,23.28042,2007.0,2010,0.9197224775950114
849838238,presence,60.50233,17.43247,2007.0,2010,0.49209930499394733
849899444,presence,66.08913,17.90154,2007.0,2010,0.7526702880859375
849899630,presence,65.52243,21.16981,2007.0,2010,0.8681593338648478
849899789,presence,66.03467,18.05105,2007.0,2010,0.9404723445574442
849899791,presence,66.03432,18.05236,2007.0,2010,0.823435644308726
849899853,presence,65.66481,20.41511,2007.0,2010,0.9431875546773275
849899883,presence,65.2634,21.54224,2007.0,2010,0.9288361668586731
849899904,presence,65.77223,20.33906,2007.0,2010,0.9210778077443441
849899934,presence,65.66416,20.41365,2007.0,2010,0.9335401058197021
849899984,presence,65.68208,20.71614,2007.0,2010,0.9676814476648966
849900106,presence,66.07501,17.94202,2007.0,2010,0.7636764645576477
849900117,presence,65.26449,21.5503,2007.0,2010,0.94845050573349
849900135,presence,66.03505,18.05023,2007.0,2010,0.9276018937428793
849905164,presence,63.69132,19.61967,2007.0,2010,0.5583533147970835
849905170,presence,63.68511,19.58566,2007.0,2010,0.22264541685581207
849905177,presence,63.69225,19.617,2007.0,2010,0.6326629519462585
849905183,presence,64.8087,19.9927,2007.0,2010,0.9022263089815775
849905202,presence,64.54958,19.29124,2007.0,2010,0.5297645628452301
849905222,presence,64.60526,21.16229,2007.0,2010,0.8923368255297343
849905237,presence,64.6465,19.26183,2007.0,2010,0.9486347834269205
849905253,presence,63.71308,19.6192,2007.0,2010,0.7396489779154459
849905267,presence,64.80909,19.99259,2007.0,2010,0.9440041581789652
849905269,presence,64.60395,21.16743,2007.0,2010,0.9326125184694926
849905270,presence,63.69041,19.61722,2007.0,2010,0.6769557595252991
849905280,presence,65.00902,19.69563,2007.0,2010,0.9575202465057373
849905307,presence,64.80855,19.99259,2007.0,2010,0.9318477710088094
849905325,presence,65.01273,19.69573,2007.0,2010,0.7150859038035074
849905335,presence,63.69802,19.61859,2007.0,2010,0.6912712454795837
849905337,presence,64.60446,21.17189,2007.0,2010,0.9090768098831177
